0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.8125	143.4375	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	143.4375
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.75	191.25	255	255	255	255	255	255	255	255	255	255	255	255	255	255	191.25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.8125	143.4375	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	191.25	143.4375
